is_demo_data,record_id,centre_id,centre_name,distance_km,crop_type,quantity_kg,time_slot,weighbridges_active,centre_capacity_mt,current_utilization_ratio,queue_length_at_arrival,diversion_active,crop_compatible,actual_wait_time_minutes,disclaimer
TRUE,DEMO-00463,C-02,Centre B - Singur Agro Hub,43.8,Wheat,1380.0,16:00 - 18:00,4,100,0.49,1,0,0,5.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00464,C-06,Centre F - Guskara Sub-Mandi,12.1,Mustard,240.0,12:00 - 14:00,2,40,0.22,1,1,1,23.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00465,C-05,Centre E - Kalyani Storage & Hub,42.8,Mustard,2770.0,10:00 - 12:00,2,50,0.21,9,0,1,53.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00466,C-04,Centre D - Ranaghat Krishak Mandi,22.0,Wheat,530.0,12:00 - 14:00,3,90,0.3,1,0,1,5.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00467,C-03,Centre C - Memari Procurement Depot,20.3,Wheat,580.0,12:00 - 14:00,2,60,0.86,11,0,0,60.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00468,C-02,Centre B - Singur Agro Hub,40.5,Wheat,3350.0,12:00 - 14:00,4,100,0.37,6,0,0,24.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00469,C-03,Centre C - Memari Procurement Depot,6.9,Wheat,1520.0,10:00 - 12:00,2,60,0.53,10,0,0,45.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00470,C-04,Centre D - Ranaghat Krishak Mandi,7.7,Paddy,2600.0,08:00 - 10:00,3,90,0.96,11,1,1,75.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00471,C-04,Centre D - Ranaghat Krishak Mandi,36.5,Maize,2440.0,14:00 - 16:00,3,90,0.3,2,0,0,21.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00472,C-06,Centre F - Guskara Sub-Mandi,41.6,Paddy,570.0,14:00 - 16:00,2,40,0.49,1,1,1,29.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00473,C-03,Centre C - Memari Procurement Depot,32.3,Wheat,2440.0,08:00 - 10:00,2,60,0.79,5,0,0,29.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00474,C-06,Centre F - Guskara Sub-Mandi,24.5,Wheat,2510.0,16:00 - 18:00,2,40,0.23,3,1,0,51.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00475,C-02,Centre B - Singur Agro Hub,30.5,Mustard,2320.0,12:00 - 14:00,4,100,0.27,6,0,1,25.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00476,C-01,Centre A - Burdwan Mandi,38.5,Paddy,3010.0,16:00 - 18:00,3,80,0.87,7,0,1,48.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00477,C-03,Centre C - Memari Procurement Depot,43.7,Paddy,370.0,12:00 - 14:00,2,60,0.33,5,0,1,18.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00478,C-04,Centre D - Ranaghat Krishak Mandi,21.3,Mustard,3030.0,16:00 - 18:00,3,90,0.52,1,0,1,25.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00479,C-04,Centre D - Ranaghat Krishak Mandi,19.3,Potato,320.0,08:00 - 10:00,3,90,0.61,7,0,0,20.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00480,C-06,Centre F - Guskara Sub-Mandi,26.2,Wheat,2360.0,16:00 - 18:00,2,40,0.53,2,1,0,42.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00481,C-01,Centre A - Burdwan Mandi,16.3,Paddy,2730.0,14:00 - 16:00,3,80,0.65,4,0,1,24.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00482,C-01,Centre A - Burdwan Mandi,16.7,Paddy,2940.0,08:00 - 10:00,3,80,0.95,11,1,1,82.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00483,C-03,Centre C - Memari Procurement Depot,40.6,Potato,1820.0,08:00 - 10:00,2,60,0.83,6,0,1,33.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00484,C-02,Centre B - Singur Agro Hub,42.0,Paddy,1500.0,08:00 - 10:00,4,100,0.53,7,0,1,21.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00485,C-06,Centre F - Guskara Sub-Mandi,34.6,Wheat,350.0,08:00 - 10:00,2,40,0.68,6,1,0,48.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00486,C-04,Centre D - Ranaghat Krishak Mandi,7.8,Maize,1850.0,16:00 - 18:00,3,90,0.59,0,0,0,17.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00487,C-04,Centre D - Ranaghat Krishak Mandi,41.7,Maize,2780.0,14:00 - 16:00,3,90,0.91,9,1,0,75.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00488,C-04,Centre D - Ranaghat Krishak Mandi,40.0,Maize,1860.0,16:00 - 18:00,3,90,0.47,4,0,0,21.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00489,C-06,Centre F - Guskara Sub-Mandi,19.1,Paddy,1330.0,12:00 - 14:00,2,40,0.39,6,1,1,56.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00490,C-06,Centre F - Guskara Sub-Mandi,38.3,Maize,2010.0,12:00 - 14:00,2,40,0.41,6,1,0,63.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00491,C-05,Centre E - Kalyani Storage & Hub,11.0,Paddy,2560.0,10:00 - 12:00,2,50,0.72,11,0,1,59.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00492,C-02,Centre B - Singur Agro Hub,31.9,Maize,1260.0,16:00 - 18:00,4,100,0.25,2,0,0,13.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00493,C-04,Centre D - Ranaghat Krishak Mandi,42.5,Maize,2540.0,16:00 - 18:00,3,90,0.71,4,0,0,21.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00494,C-04,Centre D - Ranaghat Krishak Mandi,6.6,Potato,1460.0,16:00 - 18:00,3,90,0.19,0,0,0,9.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00495,C-03,Centre C - Memari Procurement Depot,31.4,Paddy,680.0,12:00 - 14:00,2,60,0.2,6,0,1,27.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00496,C-03,Centre C - Memari Procurement Depot,28.5,Mustard,2430.0,08:00 - 10:00,2,60,0.62,2,0,0,30.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00497,C-06,Centre F - Guskara Sub-Mandi,12.2,Maize,2790.0,14:00 - 16:00,2,40,0.81,2,1,0,50.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00498,C-04,Centre D - Ranaghat Krishak Mandi,43.5,Mustard,380.0,12:00 - 14:00,3,90,0.77,2,0,1,5.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00499,C-04,Centre D - Ranaghat Krishak Mandi,34.5,Paddy,2000.0,12:00 - 14:00,3,90,0.65,6,0,1,30.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00500,C-02,Centre B - Singur Agro Hub,43.4,Potato,2630.0,10:00 - 12:00,4,100,0.25,1,0,1,14.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00501,C-03,Centre C - Memari Procurement Depot,7.6,Maize,2130.0,12:00 - 14:00,2,60,0.36,3,0,1,27.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00502,C-02,Centre B - Singur Agro Hub,4.2,Wheat,3280.0,16:00 - 18:00,4,100,0.66,3,0,0,20.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00503,C-04,Centre D - Ranaghat Krishak Mandi,17.4,Maize,2790.0,16:00 - 18:00,3,90,0.41,1,0,0,22.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00504,C-05,Centre E - Kalyani Storage & Hub,25.4,Paddy,1530.0,14:00 - 16:00,2,50,0.44,5,0,1,28.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00505,C-06,Centre F - Guskara Sub-Mandi,17.5,Wheat,920.0,12:00 - 14:00,2,40,0.77,4,1,0,48.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00506,C-06,Centre F - Guskara Sub-Mandi,30.8,Potato,1670.0,08:00 - 10:00,2,40,0.9,13,1,0,96.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00507,C-02,Centre B - Singur Agro Hub,18.4,Potato,2830.0,12:00 - 14:00,4,100,0.24,2,0,1,18.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00508,C-05,Centre E - Kalyani Storage & Hub,36.5,Wheat,1670.0,16:00 - 18:00,2,50,0.19,4,0,1,24.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00509,C-02,Centre B - Singur Agro Hub,5.5,Wheat,520.0,16:00 - 18:00,4,100,0.96,11,1,0,58.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00510,C-06,Centre F - Guskara Sub-Mandi,37.9,Paddy,880.0,14:00 - 16:00,2,40,0.84,5,1,1,45.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00511,C-06,Centre F - Guskara Sub-Mandi,34.1,Mustard,710.0,08:00 - 10:00,2,40,0.53,3,1,1,38.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00512,C-03,Centre C - Memari Procurement Depot,26.7,Maize,950.0,08:00 - 10:00,2,60,0.36,4,0,1,22.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00513,C-06,Centre F - Guskara Sub-Mandi,15.6,Mustard,1490.0,14:00 - 16:00,2,40,0.25,0,1,1,34.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00514,C-06,Centre F - Guskara Sub-Mandi,32.1,Maize,440.0,08:00 - 10:00,2,40,0.92,11,1,0,76.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00515,C-06,Centre F - Guskara Sub-Mandi,5.7,Wheat,2730.0,16:00 - 18:00,2,40,0.51,2,1,0,51.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00516,C-05,Centre E - Kalyani Storage & Hub,34.1,Paddy,2830.0,10:00 - 12:00,2,50,0.86,13,0,1,76.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00517,C-02,Centre B - Singur Agro Hub,43.2,Wheat,240.0,12:00 - 14:00,4,100,0.88,5,0,0,29.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00518,C-05,Centre E - Kalyani Storage & Hub,15.1,Maize,2670.0,08:00 - 10:00,2,50,0.9,10,0,1,68.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00519,C-06,Centre F - Guskara Sub-Mandi,8.9,Maize,930.0,10:00 - 12:00,2,40,0.84,3,1,0,41.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00520,C-01,Centre A - Burdwan Mandi,29.7,Maize,440.0,14:00 - 16:00,3,80,0.71,2,0,1,12.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00521,C-02,Centre B - Singur Agro Hub,42.9,Maize,1380.0,14:00 - 16:00,4,100,0.71,2,0,0,10.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00522,C-02,Centre B - Singur Agro Hub,21.4,Wheat,2230.0,14:00 - 16:00,4,100,0.4,4,0,0,19.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00523,C-05,Centre E - Kalyani Storage & Hub,36.7,Maize,3360.0,12:00 - 14:00,2,50,0.29,3,0,1,34.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00524,C-06,Centre F - Guskara Sub-Mandi,38.1,Mustard,640.0,12:00 - 14:00,2,40,0.76,7,1,1,46.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00525,C-04,Centre D - Ranaghat Krishak Mandi,35.3,Mustard,1810.0,12:00 - 14:00,3,90,0.24,5,0,1,26.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00526,C-02,Centre B - Singur Agro Hub,13.3,Maize,3120.0,10:00 - 12:00,4,100,0.21,2,0,0,20.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00527,C-01,Centre A - Burdwan Mandi,36.9,Maize,2110.0,08:00 - 10:00,3,80,0.79,2,0,1,20.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00528,C-05,Centre E - Kalyani Storage & Hub,17.7,Mustard,940.0,10:00 - 12:00,2,50,0.79,9,0,1,38.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00529,C-03,Centre C - Memari Procurement Depot,23.5,Paddy,500.0,14:00 - 16:00,2,60,0.45,0,0,1,5.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00530,C-05,Centre E - Kalyani Storage & Hub,8.0,Paddy,730.0,16:00 - 18:00,2,50,0.62,2,0,1,19.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00531,C-02,Centre B - Singur Agro Hub,3.7,Mustard,2710.0,12:00 - 14:00,4,100,0.34,2,0,1,18.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00532,C-05,Centre E - Kalyani Storage & Hub,22.2,Wheat,1700.0,14:00 - 16:00,2,50,0.19,6,0,1,37.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00533,C-03,Centre C - Memari Procurement Depot,29.2,Potato,1100.0,16:00 - 18:00,2,60,0.77,3,0,1,16.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00534,C-04,Centre D - Ranaghat Krishak Mandi,30.1,Wheat,2960.0,16:00 - 18:00,3,90,0.58,2,0,1,24.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00535,C-02,Centre B - Singur Agro Hub,17.2,Maize,3060.0,14:00 - 16:00,4,100,0.55,3,0,0,18.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00536,C-02,Centre B - Singur Agro Hub,11.9,Mustard,1900.0,10:00 - 12:00,4,100,0.38,3,0,1,13.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00537,C-02,Centre B - Singur Agro Hub,32.8,Wheat,590.0,16:00 - 18:00,4,100,0.34,4,0,0,9.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00538,C-04,Centre D - Ranaghat Krishak Mandi,27.4,Mustard,2340.0,10:00 - 12:00,3,90,0.49,4,0,1,22.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00539,C-02,Centre B - Singur Agro Hub,8.9,Maize,2280.0,16:00 - 18:00,4,100,0.18,3,0,0,19.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00540,C-02,Centre B - Singur Agro Hub,27.8,Maize,2060.0,14:00 - 16:00,4,100,0.17,4,0,0,18.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00541,C-06,Centre F - Guskara Sub-Mandi,11.3,Wheat,2200.0,08:00 - 10:00,2,40,0.54,4,1,0,55.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00542,C-02,Centre B - Singur Agro Hub,28.8,Maize,1890.0,10:00 - 12:00,4,100,0.29,8,0,0,26.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00543,C-04,Centre D - Ranaghat Krishak Mandi,5.0,Maize,1450.0,16:00 - 18:00,3,90,0.26,0,0,0,5.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00544,C-06,Centre F - Guskara Sub-Mandi,28.0,Mustard,790.0,10:00 - 12:00,2,40,0.9,17,1,1,101.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00545,C-05,Centre E - Kalyani Storage & Hub,6.0,Maize,2380.0,08:00 - 10:00,2,50,0.9,9,0,1,66.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00546,C-06,Centre F - Guskara Sub-Mandi,20.1,Mustard,3090.0,16:00 - 18:00,2,40,0.73,2,1,1,53.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00547,C-04,Centre D - Ranaghat Krishak Mandi,27.3,Mustard,2650.0,12:00 - 14:00,3,90,0.78,5,0,1,31.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00548,C-04,Centre D - Ranaghat Krishak Mandi,14.2,Paddy,3090.0,08:00 - 10:00,3,90,0.49,2,0,1,27.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00549,C-06,Centre F - Guskara Sub-Mandi,24.5,Potato,1920.0,16:00 - 18:00,2,40,0.46,1,1,0,42.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00550,C-01,Centre A - Burdwan Mandi,30.0,Paddy,1040.0,14:00 - 16:00,3,80,0.86,9,0,1,39.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00551,C-05,Centre E - Kalyani Storage & Hub,34.5,Wheat,1560.0,14:00 - 16:00,2,50,0.8,3,0,1,18.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00552,C-03,Centre C - Memari Procurement Depot,16.8,Wheat,2530.0,16:00 - 18:00,2,60,0.76,4,0,0,37.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00553,C-06,Centre F - Guskara Sub-Mandi,21.2,Potato,2510.0,10:00 - 12:00,2,40,0.28,3,1,0,52.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00554,C-05,Centre E - Kalyani Storage & Hub,8.9,Maize,3380.0,08:00 - 10:00,2,50,0.15,1,0,1,28.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00555,C-02,Centre B - Singur Agro Hub,20.7,Mustard,410.0,16:00 - 18:00,4,100,0.33,0,0,1,5.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00556,C-04,Centre D - Ranaghat Krishak Mandi,14.3,Maize,3380.0,16:00 - 18:00,3,90,0.2,3,0,0,31.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00557,C-02,Centre B - Singur Agro Hub,2.5,Mustard,3010.0,14:00 - 16:00,4,100,0.92,8,1,1,68.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00558,C-05,Centre E - Kalyani Storage & Hub,9.3,Paddy,320.0,16:00 - 18:00,2,50,0.35,0,0,1,5.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00559,C-02,Centre B - Singur Agro Hub,35.5,Potato,1370.0,12:00 - 14:00,4,100,0.48,5,0,1,11.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00560,C-01,Centre A - Burdwan Mandi,14.2,Potato,2940.0,16:00 - 18:00,3,80,0.91,12,1,1,81.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00561,C-03,Centre C - Memari Procurement Depot,43.4,Paddy,1700.0,16:00 - 18:00,2,60,0.49,0,0,1,15.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00562,C-05,Centre E - Kalyani Storage & Hub,14.7,Potato,3330.0,16:00 - 18:00,2,50,0.82,4,0,1,39.8,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00563,C-05,Centre E - Kalyani Storage & Hub,31.9,Maize,3390.0,12:00 - 14:00,2,50,0.62,6,0,1,44.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00564,C-04,Centre D - Ranaghat Krishak Mandi,39.1,Mustard,1790.0,16:00 - 18:00,3,90,0.36,2,0,1,9.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00565,C-02,Centre B - Singur Agro Hub,19.7,Paddy,1370.0,12:00 - 14:00,4,100,0.59,5,0,1,15.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00566,C-04,Centre D - Ranaghat Krishak Mandi,25.8,Wheat,790.0,08:00 - 10:00,3,90,0.41,2,0,1,12.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00567,C-05,Centre E - Kalyani Storage & Hub,42.7,Wheat,2450.0,10:00 - 12:00,2,50,0.91,11,1,1,90.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00568,C-03,Centre C - Memari Procurement Depot,10.7,Paddy,1020.0,10:00 - 12:00,2,60,0.66,3,0,1,20.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00569,C-01,Centre A - Burdwan Mandi,31.1,Potato,2390.0,08:00 - 10:00,3,80,0.66,6,0,1,28.7,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00570,C-04,Centre D - Ranaghat Krishak Mandi,15.6,Wheat,3160.0,16:00 - 18:00,3,90,0.88,9,0,1,58.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00571,C-04,Centre D - Ranaghat Krishak Mandi,14.1,Paddy,930.0,16:00 - 18:00,3,90,0.63,0,0,1,7.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00572,C-05,Centre E - Kalyani Storage & Hub,16.9,Potato,3040.0,16:00 - 18:00,2,50,0.79,2,0,1,24.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00573,C-01,Centre A - Burdwan Mandi,15.6,Maize,230.0,14:00 - 16:00,3,80,0.71,2,0,1,8.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00574,C-03,Centre C - Memari Procurement Depot,13.3,Paddy,1090.0,16:00 - 18:00,2,60,0.95,7,1,1,69.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00575,C-04,Centre D - Ranaghat Krishak Mandi,20.0,Mustard,2680.0,10:00 - 12:00,3,90,0.45,5,0,1,27.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00576,C-05,Centre E - Kalyani Storage & Hub,33.0,Paddy,2850.0,08:00 - 10:00,2,50,0.61,7,0,1,45.1,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00577,C-02,Centre B - Singur Agro Hub,22.3,Paddy,230.0,10:00 - 12:00,4,100,0.5,2,0,1,8.0,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00578,C-05,Centre E - Kalyani Storage & Hub,14.9,Wheat,2060.0,14:00 - 16:00,2,50,0.62,3,0,1,21.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00579,C-06,Centre F - Guskara Sub-Mandi,11.3,Paddy,1040.0,08:00 - 10:00,2,40,0.85,1,1,1,33.3,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00580,C-03,Centre C - Memari Procurement Depot,42.1,Maize,1050.0,16:00 - 18:00,2,60,0.17,1,0,1,9.6,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00581,C-06,Centre F - Guskara Sub-Mandi,26.8,Maize,2340.0,10:00 - 12:00,2,40,0.6,11,1,0,80.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00582,C-05,Centre E - Kalyani Storage & Hub,40.3,Mustard,1460.0,14:00 - 16:00,2,50,0.39,4,0,1,26.5,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00583,C-02,Centre B - Singur Agro Hub,20.1,Paddy,2220.0,12:00 - 14:00,4,100,0.49,7,0,1,26.2,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00584,C-03,Centre C - Memari Procurement Depot,32.5,Wheat,2200.0,12:00 - 14:00,2,60,0.48,7,0,0,43.4,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
TRUE,DEMO-00585,C-03,Centre C - Memari Procurement Depot,43.5,Maize,1570.0,16:00 - 18:00,2,60,0.3,0,0,1,11.9,SYNTHETIC DEMO LOG FOR DEVELOPMENT/TESTING ONLY
